Wall time,Step,Value
1517768029.5066826,323,-0.699999988079071
1517768029.5867655,324,-0.7599999904632568
1517768029.6611514,325,-0.7400000095367432
1517768029.7575395,326,-0.7300000190734863
1517768029.838146,327,-0.75
1517768029.9338493,328,-0.7200000286102295
1517768030.0174448,329,-0.7400000095367432
1517768030.1153712,330,-0.7099999785423279
1517768030.2219431,331,-0.7300000190734863
1517768030.3178973,332,-0.7400000095367432
1517768030.4088576,333,-0.75
1517768030.4955492,334,-0.75
1517768030.5844707,335,-0.7200000286102295
1517768030.673934,336,-0.7599999904632568
1517768030.7811592,337,-0.699999988079071
1517768030.8712523,338,-0.7300000190734863
1517768030.9708257,339,-0.7200000286102295
1517768031.0517797,340,-0.7400000095367432
1517768031.1239388,341,-0.75
1517768031.2077081,342,-0.7300000190734863
1517768031.300739,343,-0.7099999785423279
1517768031.381807,344,-0.8100000023841858
1517768031.4700792,345,-0.7400000095367432
1517768031.5434127,346,-0.7799999713897705
1517768031.6479168,347,-0.7200000286102295
1517768031.7471588,348,-0.7400000095367432
1517768031.8500977,349,-0.7200000286102295
1517768031.959583,350,-0.699999988079071
1517768032.0480313,351,-0.7300000190734863
1517768032.1193807,352,-0.7799999713897705
1517768032.2116168,353,-0.7599999904632568
1517768032.321008,354,-0.7099999785423279
1517768032.3886566,355,-0.7799999713897705
1517768032.4734778,356,-0.7200000286102295
1517768032.5301957,357,-0.8100000023841858
1517768032.6314273,358,-0.6899999976158142
1517768032.7294452,359,-0.7599999904632568
1517768032.8116841,360,-0.7599999904632568
1517768032.9053957,361,-0.7699999809265137
1517768032.99989,362,-0.7400000095367432
1517768033.1013176,363,-0.7099999785423279
1517768033.188064,364,-0.7099999785423279
1517768033.285538,365,-0.6545454263687134
1517768033.3846169,366,-0.7400000095367432
1517768033.4839551,367,-0.75
1517768033.5891786,368,-0.6899999976158142
1517768033.6897142,369,-0.664545476436615
1517768033.7731812,370,-0.7699999809265137
1517768033.8933175,371,-0.6800000071525574
1517768034.0175085,372,-0.6345454454421997
1517768034.0958023,373,-0.7799999713897705
1517768034.1970005,374,-0.6800000071525574
1517768034.2726245,375,-0.7599999904632568
1517768034.3670177,376,-0.75
1517768034.4690726,377,-0.7200000286102295
1517768034.5662746,378,-0.7099999785423279
1517768034.6858878,379,-0.7300000190734863
1517768034.8012528,380,-0.7200000286102295
1517768034.9108531,381,-0.7200000286102295
1517768034.9972703,382,-0.75
1517768035.1101193,383,-0.7200000286102295
1517768035.2122204,384,-0.7099999785423279
1517768035.308596,385,-0.699999988079071
1517768035.3960006,386,-0.7599999904632568
1517768035.4919658,387,-0.6190909147262573
1517768035.597398,388,-0.6899999976158142
1517768035.7192845,389,-0.7099999785423279
1517768035.8249536,390,-0.699999988079071
1517768035.930572,391,-0.7200000286102295
1517768036.0515845,392,-0.7300000190734863
1517768036.1551585,393,-0.7400000095367432
1517768036.262952,394,-0.7300000190734863
1517768036.366986,395,-0.7145454287528992
1517768036.4779263,396,-0.6700000166893005
1517768036.5751226,397,-0.7200000286102295
1517768036.6720479,398,-0.7300000190734863
1517768036.7865508,399,-0.5990909337997437
1517768036.8995144,400,-0.7400000095367432
1517768037.0162027,401,-0.7200000286102295
1517768037.0936873,402,-0.7900000214576721
1517768037.1941822,403,-0.7400000095367432
1517768037.301511,404,-0.7300000190734863
1517768037.4012573,405,-0.7400000095367432
1517768037.5373476,406,-0.699999988079071
1517768037.6697206,407,-0.6800000071525574
1517768037.7556422,408,-0.7599999904632568
1517768037.837911,409,-0.800000011920929
1517768037.9455192,410,-0.7400000095367432
1517768038.0325837,411,-0.7599999904632568
1517768038.1438005,412,-0.75
1517768038.2689707,413,-0.699999988079071
1517768038.3871431,414,-0.7099999785423279
1517768038.4799125,415,-0.7699999809265137
1517768038.5926316,416,-0.6445454359054565
1517768038.6876097,417,-0.7073684334754944
1517768038.7828016,418,-0.7400000095367432
1517768038.8874657,419,-0.7400000095367432
1517768038.9625556,420,-0.75
1517768039.0572226,421,-0.7099999785423279
1517768039.1599844,422,-0.75
1517768039.273892,423,-0.699999988079071
1517768039.3729105,424,-0.7699999809265137
1517768039.4811084,425,-0.699999988079071
1517768039.552122,426,-0.75
1517768039.636429,427,-0.7200000286102295
1517768039.7229772,428,-0.7799999713897705
1517768039.8075442,429,-0.7900000214576721
1517768039.9258387,430,-0.7099999785423279
1517768040.0465322,431,-0.7200000286102295
1517768040.1660867,432,-0.6545454263687134
1517768040.2710445,433,-0.7200000286102295
1517768040.3670223,434,-0.75
1517768040.454084,435,-0.7599999904632568
1517768040.5680053,436,-0.6945454478263855
1517768040.6852303,437,-0.6345454454421997
1517768040.7982957,438,-0.6800000071525574
